VEOPVGR;FQLZSUFA;HAEZN@JLDT.YZF;38.954332594535416;6;
RGWIXNN;HTDYDMIM;ESHPQ@RGHT.CLJ;97.58866838557105;5;
OZMKGMX;FFFZVOTO;HKNWP@FKFS.BSM;37.17151607920876;10;
PDWRQRK;VTFGFFKO;QKWBR@GUGK.NEK;154.77716827485492;19;
YYOFUMU;WPTGUGGH;XHPAN@ELDZ.DRA;22.254046580212936;28;
ZOYZJXP;DGYMFPRN;OZDZA@DCKV.FOK;91.75372091608416;29;
FJEJJVV;RBDAIEDG;ZUVRQ@RZII.SXZ;24.81751103413982;23;
VZPRGAS;DXDCVVCU;IAOGQ@WTXZ.FHE;71.02713864926501;10;
KTMDOHL;HNAPUTHO;HIWEI@YRKT.FSY;54.835447636021264;0;
TJWHEYD;XWYWEEJO;OJOTM@DCLJ.IRH;30.391815514060724;25;
ONTFQKK;UEEEYAGZ;CUJBD@MIZD.CQH;179.08444595699186;5;
RUDTGMB;FRTSWHMS;KQKPC@BIMT.RUA;192.85921094602122;12;
AVGDJVP;PNRNRTFD;TWQRH@XCWZ.GWW;182.22936767630023;14;
SHMOGKC;FLMKBXMN;ZFKJS@QDIL.ELW;198.4738522694509;14;
ZVXMTRQ;MMUNTIUV;CEPPR@VXEP.WXL;93.13259473121306;4;
DOJILWA;SRWHVKMI;XJXLU@EKCF.VWL;25.575026988578085;2;
OJAVFCS;OVBVDEQQ;BMUYG@JOSB.TVN;34.95945843299447;5;
EKHHXZB;XFPQYTZZ;DTGLU@EGAI.OQI;165.18656376279046;27;
GBRKGMC;CISMOSHE;HJQFL@BXKO.JZM;11.0425822434608;7;
KBQRKPP;PZCZGMMY;BBHUI@QZJO.XWL;100.91973114441446;23;
JEMKZAZ;XOBHABJC;NIPZU@OTYQ.JAE;5.9712689944076125;18;
IULYOUX;MGWEEABG;ZQFZX@OQAO.WEY;6.071462843095674;17;
LNPTPHQ;JNGBWROE;XSYDZ@KHHU.GCZ;45.70091344915808;3;
ZCTNFTD;NZFRSQUI;PYFNR@YMCU.BLE;174.70493697060843;4;
IGTVYJZ;LZIUYFBF;YBJNP@HWVU.NOG;59.33666798437526;26;
HGASGCR;GCPRGINU;NEBCE@EWIH.QWS;103.12178026793728;6;
RWPYGVX;WSIOQVKW;JLEQV@JRUI.RUY;158.36051466062372;16;
DKXJWQE;YYUQJCOH;BCKBB@ESAU.TLP;184.09432979379713;10;
YWYGOLX;YUZTDLLU;EQEQC@CDTV.ZXO;191.78901668617712;8;
IVYRFNI;HIBJHWSC;KTCHX@ZLJD.IKV;125.84325150105019;22;
YBXLVOF;DMDRKIBZ;HWDAD@BEPQ.BOJ;85.08902613328313;1;
OIPONIG;SDVEYEYT;JPMNI@FLIK.ZRP;42.38247382264148;24;
GFXENLU;HNKKTLWB;JLFXP@UEUO.HWB;155.41426166056135;25;
SGJBHEM;XEANDEUI;LLYQW@DPRK.XVD;71.83922195382787;19;
RQHHGYA;SGOIICZN;HUAFV@AGYH.FYX;145.67191792440877;22;
SMMJHXC;AXEXBJTO;CLQKQ@OURT.LCR;17.8896117948794;0;
JUJHSPJ;UFLZYVFU;QWFWM@HPGH.FVC;77.7260897875264;18;
BEIVSGU;GCLNBDMT;MKLIB@RRDA.RPA;38.6887794698352;9;
XNFRNUT;QLCCGZXN;HYNLL@OWKK.HIP;191.948575381785;20;
ODDIQZV;LUVBPUGM;ZPFIK@KJJA.VSQ;35.05400976933713;8;
YGQSFRB;LPCQEYGM;WPKNL@GDFR.FMA;195.9431870709011;18;
ETQQJBV;IRPVEVHX;XIIJM@MHZY.JZR;145.75116070694443;2;
KVFQZHG;XRVSJXQL;VDTJD@HLIR.QWB;22.36295122690652;0;
FABUZJP;OWPGCDDJ;CROZT@OOXM.ZUA;133.65364094125223;8;
XOJXOOB;JWPIILOQ;IBESV@GWCO.FIB;44.46267699264421;3;
RKQPQKW;DJZNHLQL;IZJKO@VMVN.JIV;193.7817110285301;12;
AUEITFC;DMBOEATN;KXMAN@UAQB.RKU;160.26680916258735;21;
JWRKUCH;XIAUAYUJ;RKVKE@APYA.HKJ;75.01404341292178;18;
CHWJJXB;RBNBOPQB;YTSWZ@YSYA.FSQ;103.22161967529634;0;
YOQKDMQ;PFBYGIJR;JWPWP@XTCJ.FJH;141.882360272497;2;
LXTNHAX;NBZKLBPG;INQNN@TMER.EMH;75.09140119289073;9;
POHHBQM;KUJMQRNC;OGABE@EMHK.UEN;17.85196681930148;6;
NTJSYXA;MIQHZAGS;VFFKS@BJND.VXE;146.2232336826852;16;
UFQZIAW;MMHQLITS;RBYUK@JCGB.HSE;168.5207726441868;22;
HDGDEWE;IUDSRAQO;NHPCF@ITJG.FQK;121.47988881209723;25;
EINYRHB;MCATSONR;IZKMQ@ZNVS.QZF;131.94591507921663;4;
QJTNCBK;AAGPFYKI;YUPFH@TEPO.XIV;194.70647414223424;8;
KEGPZXE;LOFVPMGZ;GWTYF@FGLB.LDU;86.50722890226008;7;
XKJTTZE;EAALRJAQ;FDWXF@TTWI.VTF;100.42987888492583;27;
PTSFEWB;PHMJOKFA;ZFJBL@MDCF.YYW;155.67453507578287;9;
BWMHKGY;ZCEFLSND;DPEMI@IDPI.EJN;136.93916368046425;11;
SJGIPWN;KXTODAAS;DYQUJ@EICV.LNM;195.38609318516382;19;
ZCLLHUW;KRXKHVPU;MJUBG@QSJI.HSJ;143.08777839781945;2;
FJLPOUW;TAASHLIG;NYPRS@NING.HJR;110.9695428633338;5;
BQUERAE;BNBPANSF;XIGSS@ODLA.MBP;194.9977679320397;2;
JVJJZHN;QXMEUXJF;VEUQW@GQVC.WZJ;170.9165929451747;0;
YTNTGKI;CCGBHDSV;VGYQA@GOFT.GWK;51.043199496651454;22;
NXKGNPT;JKDROUCZ;YWVSN@TYWF.BTN;130.8837591820852;24;
OJMLDTS;CYXACTBI;LVFDN@DTGZ.THO;116.43970271100817;12;
DWEPLBS;KTEAFSFD;JFZMK@BWXQ.PQC;155.14604150598765;6;
IMQOLFW;ARBIHJBA;EPZNW@ULSJ.HLY;135.66605785120936;5;
UPHPTNT;XKYMDZOX;OIZMG@KZPP.BQJ;30.572029034662535;9;
NWLHKWP;WOBVJJFI;EBADL@JOHB.FMU;162.79495296616085;25;
EPLNVJY;MCTKVVJU;LNRPE@LRWZ.YDN;167.8623531799266;21;
QUQOCFF;NNFILHWZ;UWMEM@AZTP.WUS;113.35967597320915;20;
EJDRYQH;LHGLDPPH;WVEYN@UKOM.TKH;10.998987513938163;0;
GSWLJVO;QTSANIJD;QPQIN@KPLC.ZWW;169.69225886109754;22;
YQWGPLB;XGMZYZPY;BCMGR@FHGO.PRR;170.54311051642435;7;
CVNDZKF;TKSULQAK;UATIY@SFSW.DCU;199.97168408437147;20;
JQRIFJW;TIHQGQSW;CYPLB@XQJU.LKF;84.0561022078846;4;
YEWGEVT;MATPKHEC;WXJNO@EANY.KXV;126.13015109706112;1;
TGMFGHO;AYOANJFY;KYEUH@VJIK.SZQ;131.16813384852466;9;
YYPZGGU;TCSTFQPZ;IJGFP@ZOJQ.RYE;92.44150428352887;10;
VMVZAZB;CGNCWPHH;TJYHE@IHJE.OXV;133.87285197053632;15;
WBAQXTA;ROGYCVGS;YFFPT@DJRS.WOD;140.80226038771266;8;
YINSABV;KGVBEPGU;AEGPE@CZPS.WSY;35.205524025075306;11;
GLGSDUS;NDRLUQYO;XMUTW@MBDA.ENX;68.43565895904537;4;
QBVDLCW;NUDRUSWO;ETCQA@LAOB.OUI;188.14251268124244;23;
MGAFBCP;JIWAHYYR;DSVNL@OMXU.VTP;120.4682401373173;15;
YKJHRWE;AAKONFVO;IRBRM@HNMH.BFQ;54.07227754025601;22;
IYMHOUF;FNWIHEGG;CVPKL@RUXA.QPF;70.87988684367271;26;
AXPSTLI;VEVGQUPJ;KQXLT@XRLQ.XAQ;68.75216647974706;10;
RRLNVMF;YKNPJNID;IVUIU@ABWY.JIW;75.6063727716212;23;
YCYZJOE;YDJFWPKA;AZXND@JSKJ.ZUN;137.00956446626543;24;
KMXYNGB;NXRAYSJS;LGVAG@IXBG.KHQ;3.0001221593145067;2;
AFISMFB;HBALJYFE;TVATQ@QGJS.OBV;175.32820993315823;3;
VWXQTAD;UPVAGVGG;VKEQU@DXGL.WQL;74.98536536766552;7;
SVWQAMD;KFKZDUCJ;SNFDQ@GEVE.MDG;63.98767982770405;15;
YQLUZNE;WDCGZHFW;UZJPZ@MJBZ.NIE;40.32791976898857;11;
WLQURZM;EXFUGNYD;AUEZU@JZOK.MIW;105.13709216186257;29;
KNACJTX;YQDPMSJE;XXWJK@RHEM.RHJ;179.43889309536738;0;
CVWPFYW;LHJXAVUN;NIVTN@JTKI.EYY;152.26540723697815;19;
JWAJWMD;QBTMOGYX;YAYUS@EROL.GSF;160.26300578887967;11;
EGDTZVD;RXGDSOCE;VUHMM@QZVG.TMB;66.06165876845627;23;
QPUPLPE;PHAJMVQH;VCNVO@SPYA.NQP;164.11625283094958;20;
ORZOSBZ;KZGZPCVR;ZRGMM@AFUE.FIZ;62.24728946883553;5;
RPHCCEP;CZLSJNCZ;SULEO@QHML.FFD;11.817711203940616;3;
KDARQDA;JTMBRXLD;VUTHV@LPSF.OVQ;166.27945225115758;15;
OTYIKSW;YEJWGOJM;CQYDS@EVIW.EHS;164.88186118635872;13;
IFBRQNE;KFKOMLBZ;FHVVT@KYWX.PUS;76.24945058878154;14;
OQRLXLP;UEMOUXFF;KXPBI@EHZP.RNM;22.1779568384409;24;
WGEQZFP;FRSXVBHD;LKMOT@OINR.LNP;26.97671445014106;28;
FUUHDZS;YTOWGTBF;RMCDT@PWMG.QYI;68.20228996852903;17;
MHDCEJR;EFDBUEVO;KUOLA@UOFC.COF;196.2284352752298;29;
PSBZLPK;TGBDMWOC;WMARZ@RCLS.QHF;108.87857074157526;8;
GKTDLMZ;TADLBTLI;FKJHV@TFSF.LII;187.61428243868176;6;
YKNSZTB;UJWLSGNS;IQDKU@XILS.XUG;171.432405185858;20;
GUKRDDU;JSAFWRJE;PHRZC@KFUS.XXI;116.36339873146586;28;
YNQESSA;IPYXRHCJ;OVIQK@KLSM.GPF;59.01711029812797;9;
RAFZRDP;AWCBPVCZ;PCDSY@STBN.AID;151.62703823636798;12;
CFUKATE;PNQQYOBR;KDUYU@QPUJ.TUC;9.678701674641044;13;
ZPFIWIR;LWBSPQAO;BACHX@EJHA.ZVZ;177.40269989139003;8;
WBESQPS;HRBFWJGA;HFEAR@UYVC.HIC;126.59576409389146;1;
LHHVKZV;OXTPWHRZ;NCYOD@MFCG.AUZ;175.4451446562096;27;
QHNSGNY;GTSLTMUE;OLHIN@DKCT.AAO;56.2014545437229;23;
BRQJLHU;VRHFSXZQ;MKLXF@ZBEX.NSK;95.33696820919047;8;
FANOIIC;ECZOWKVU;OTKAO@DKFI.LKZ;140.2706413616287;13;
XNAXWMD;KYENEZYQ;OOIGP@IROL.EIR;37.5737257062474;29;
ZSSMAGK;GLPOZVBW;IYMRM@PFXX.KHN;193.8045618962489;29;
FEIIDMP;TDXIKGAV;LVENF@NJHU.PPW;4.538567822303058;21;
FLYPYVU;BATMXLYM;WUMKZ@DUXP.FFW;135.9671319225231;14;
AQTGVQH;JXPHRVZN;PIFBO@DHCZ.EZG;20.278153537696127;20;
NXSKQDX;HSELFHPQ;TQUDG@HOCS.QQO;45.957097644064355;14;
QUNWXYX;QPCVLQXB;QYZSJ@VBZO.IXG;136.37928483873623;10;
HLPPWJD;GDVGXPUX;IOCWZ@YJLS.HER;82.85072135981912;7;
DSKYJAS;RLRPANOS;UNNIZ@APDT.AAP;125.54502643138261;13;
GEEKCGS;XWBLZPEO;QMBWI@BXZG.IDX;100.24658726414577;29;
LVXPSQN;ZUFQMZFI;UBLWT@NYVN.GGE;80.24939898768427;15;
HNQHMAQ;ZKMSGGNH;PPQII@SJMC.EDJ;57.25067724373135;22;
UWTEVNV;NSJSVFUI;COGFL@KSOB.FKB;113.35117375361982;11;
RACWXIZ;BQOKUEOD;MMXAZ@LOHG.PAE;163.25319737144054;18;
UZRKTFL;BHHJUIAG;YXKDE@DYJA.PAH;110.3420897865583;1;
STTUUNC;DHNRARQG;ZLWAJ@HPGV.CUR;124.89167970646842;26;
WQIFUGI;WUDCAYYN;YKOTX@KVLU.GIW;159.91013553798547;13;
KHSUEOS;CXVGGROF;AEJBS@GFFW.PXP;5.707109922716553;7;
XYXRNLJ;RZRNULVI;NANOD@RWPX.KLE;73.83064488380793;3;
UWOXRGB;OJFTCLMI;JAZDI@USWK.JFS;84.86908778791052;5;
JOSTXXB;GNRRQWWS;WGZCC@PDXY.OEG;190.53373528673288;1;
TDPKRPK;UVGFFVLV;OIUCL@FFWR.YGG;144.4030569295001;10;
JNZGDSW;IQYJZVJJ;KBPLM@NUZM.DXL;18.788806928036536;23;
SLIKRYT;NSBENHGM;GPPZB@GJAZ.CKJ;65.25852432323076;12;
SRXNISM;LGUSKRNF;PLKYC@YEHC.JKQ;186.57023907463372;12;
VLZOARE;MOVDHTIX;KWGZZ@JYIO.SFN;36.32921853192241;27;
QMQPUHA;QFJDSDPJ;XHKKS@QHER.TTN;44.31751813872553;23;
JVTCUZK;JYLLLLPE;GKJQR@IYKJ.TMX;11.411880155997785;19;
JTBHVYC;JRPBVZVS;HRONV@CQBQ.DAI;123.535801590615;22;
JTRYTMJ;KHAPTUUB;UNXKD@QJJJ.SJT;105.9463623445637;22;
UCLRNVU;SGWWPDAX;IOBWO@LAJW.SHG;126.19650149800661;27;
OBWJBKG;ZTXBJVGU;XNFEM@CTIQ.VHV;112.99345097124548;2;
TLNYDOX;HKORLPQG;YTEPB@NEAY.LSX;109.86204038737729;24;
BBDWLBA;IYYPHFZQ;SUPUP@JRYV.WYI;2.885939409827791;21;
WALGLLQ;UJRABLIG;ZKXRS@EQKN.KEO;119.91996941530142;27;
WOGDBUZ;YMQNARXD;JNEBL@XEME.ZJY;47.14715653081748;25;
QBOCPPD;BDRFAAKQ;EPLKC@CHMZ.PRL;125.09102596923366;28;
EBOLSPI;AHWJCMJO;YQDTH@BRXS.OKV;75.96265715761686;24;
DLGDDUO;OPBGNVEO;RBLKX@YREO.JPO;50.79445224409893;2;
VQUZQGW;DVUYHTWZ;DQIVZ@GFOC.NDL;87.51289295027283;24;
QWVXOXZ;OLIUSWJL;DYSGG@UEIH.WAT;36.3295738014368;12;
VGTMEDG;QRYJLAFR;GLTJE@KJHL.KFR;57.9920045106626;2;
NJUHQRK;RXQWAIQN;LRDAX@LRQT.BUA;150.33035081689528;26;
IVFUUQC;WGAGTWOP;OCILX@MZVZ.ATX;63.33974178219337;21;
YBJXZKY;GCHXMHHK;UOAMM@ZEEZ.YXK;143.0235924863012;9;
INODXED;QBVBBGWU;BYVJC@LLIY.FCB;197.69215918377958;19;
JOGBYEF;FPXLDBWT;XJZYS@AOPO.YCV;24.97862824577901;20;
JTQVOHI;EWACMGMS;ZBUVD@HJBG.DYB;149.10338331740465;24;
ERVFJUT;LZAPUNGQ;VBRXB@LGWO.QMP;115.92041878438032;8;
UPQFHGS;XKPPTUUU;PHSHP@FYKS.VMN;41.4127627478448;29;
BVVSLQQ;BUVYCHYZ;XNRIL@RXHN.XFL;101.14367659521815;14;
LOLIXJX;KUAMDGZC;CSHBW@EAWL.RNH;181.16019070425122;11;
SEYXUGH;CAHQDKGW;KOCCD@AZQK.QIW;184.30940299224446;28;
KOCADJF;KMLYUGJV;KEBOI@URKQ.IWI;129.36498140100906;18;
VXBFIDP;AQLSQYMQ;VELOV@PWHO.PMK;165.2128619810688;17;
AYCQOVJ;PUUQVBMF;KIPJW@TXVY.RBY;185.62890233601462;25;
GDBPWCO;YZCEKCAH;GBICX@LYKT.EJP;166.15056478263097;14;
NZWPXPL;AQYEJVYU;JKTHH@JDGY.RXJ;189.3327912341899;14;
IEPXHIK;XNGCMJPJ;VXZUX@LGOF.GSS;99.82644663531397;18;
RBVPTGV;VLNCCLAE;OACDR@BPVU.YEI;154.5954086250748;8;
KVLANQA;JEOEIBDG;HMBHJ@HFTD.TZB;127.76022121925804;13;
QXWXSXO;SVPBTDXK;XOBVR@CDWP.FAQ;153.47489731615133;29;
DJOTXWH;XIUSJUEH;ELGUS@WIHX.UZV;66.18750927964847;13;
NILGEVH;FMQFYVFJ;JOQFJ@FNHC.CWO;43.02098353915187;1;
HGLJJUU;TZVEQKTD;NVBGS@VEVO.RNI;178.8354803862703;20;
GMUFQRQ;QWWBNBIC;FMPGL@UGZQ.CAY;186.2704920320785;13;
RTBHGRX;QAKUVGEV;RBAPP@UKAM.NRA;37.46394362486572;23;
FKKAOLA;KUXPBZGZ;MBHFE@KYBK.VCR;185.2238186422383;28;
MKMOQOT;YNOKGBMB;UXDHO@LHCY.QIS;176.34957381904576;14;
JMWZQGK;RMKYQPYT;ZAWNH@EMPC.NYY;5.22083336396906;17;
DQHHRXQ;VLDLDKMA;FZAUH@DHVS.REH;50.31266224288421;2;
MAJHSXN;ENHJPEKR;SRXSI@MNCE.UTZ;15.749670262942058;3;
UNVZRWB;IJGTBTDX;XPNAJ@AVOG.FHS;31.815156613131034;4;
NLSQEWH;KQBLHLTR;GNTLV@MARV.SCY;198.91056750148542;23;
GNIHAZC;ZXTJXRBE;KSZZQ@MVYD.IKP;178.6941460398458;2;
PWLPKJC;JUEMPYJN;QPGUQ@ONXT.LJW;113.44565508409595;25;
FVKAZWT;HUNBAGQI;YWGHH@TSBW.LVF;94.43090881776274;27;
RMJMJRN;IBCXHBGY;NKGUQ@MXEX.VRZ;121.55819616532392;5;
ZGNBNDD;VFJDLFXJ;EYHWB@WRPN.HLJ;83.47600490271125;19;
MTCDOBF;DRSCKPGW;KEAMV@LPUL.MCK;187.20785175069324;24;
PNFFOPJ;DRIYWDFV;OHSQJ@KCEC.DZB;191.3137811358573;13;
IGDUWQN;EPSEWAWV;PULTO@KHQL.EVT;84.31687240474838;0;
ISVSTKH;TPJEIJTM;MDZHN@GBBP.DSK;104.15396380357787;21;
XOQLJSD;HSAAUBBC;VUMXI@RUBB.GLJ;181.6558621473384;23;
ERIKITK;CPWGPWIG;NQLAZ@MPQU.FGR;25.832230853337535;19;
XDBXUZW;DYJNAZDT;ZOVAR@PVEK.RSO;6.125609703412165;2;
LHGNDZD;DEECVIPC;DFBIJ@XCGG.GSP;25.55893073298657;4;
BULIAHY;VFFTXXNI;QRRTW@NUMG.YCB;177.49292525340897;28;
FJUBLYH;HPFSYSQK;KMNSD@TNWQ.RNW;61.98328616456738;2;
UQHWYJU;BVIOKXMI;FFPLP@RZIF.FBG;178.68584585495313;29;
FOVGNEA;BPRAEGQZ;RHBUL@YMIS.SQN;95.62899876015179;25;
QWZDDDG;CGCQIVYL;WTDTV@NPHH.UDP;2.722501821118823;26;
UPGQKNV;NFACIPVX;FNTDP@NYBW.UVQ;177.71195581553332;3;
OUQSCIT;IWQDGTVQ;UVYHG@BTWG.LBY;179.25166780851515;3;
VNTVRSE;YRKBUPLC;FJMWQ@PXLN.JUF;93.09536779794965;9;
KJIFMWL;NLLCZXGK;YKLRN@KJWN.ZJI;66.68256846592385;26;
KZYYZVY;AQBUVVCF;BGGBM@SFCV.QCI;127.38941341941748;19;
BXISMCS;HKZWXPUN;ZQYYR@WASN.LYG;171.14848451686157;29;
TTYJTNX;KZVNQNOD;IFBDH@YYKI.PDI;28.34382858753488;21;
FCZZXLG;PVRPOJLN;RWGVW@AETN.RLG;155.72907166197845;7;
DHSEVQF;BXRVMRWX;HDJGM@FVUL.VRJ;178.66084372859382;5;
ILMOBQJ;UAVVVIJB;XCZDX@AKFW.MQD;193.2678551715921;10;
EFBVPKW;GBSXSRUN;NSTGT@KQDM.CYT;192.63402925134622;4;
RNZANDC;RLGAGDGF;QTCHY@OFBD.RAA;151.73659672592208;0;
VPKJDCM;POEDQBCF;XKVYV@EDSJ.GBV;190.59965307274285;4;
SUHFAAU;LOEVAKUY;SJFSS@LAJE.CND;51.103498129913305;9;
DOEVSRX;KUGDGFNT;EKBRV@BTPL.MSS;69.24593614149427;3;
WGQEJAV;JDHFKFIG;HKXAH@GWGK.VMX;78.90358980598968;22;
YAKKVNA;KKJZTXAI;OAKSJ@CTFH.WOI;5.555285597305104;16;
CQBIKIP;MLNZLTVI;RUDFB@IAVF.CTC;10.720330230153532;29;
JBFXRGL;XFKYVXNC;ZUTVF@JZZH.HAS;3.912883422352361;6;
LIFSETF;IJAQDZTI;EBHVH@MWKB.FKU;124.9335020242606;11;
KXDVYSF;TAILLLEP;FITWU@HBNZ.MXC;10.093803245426894;7;
DOLYGOJ;EPQCWNXK;JENPH@AFKC.MMN;42.177018774934396;3;
IXHDURQ;WWXGNSTM;NMHAV@VWBN.PKB;85.6484634236656;29;
OTURMAN;CJDJMHOM;FTXKE@FNRA.AYL;49.344050152069386;18;
RHXCEOG;EAHZYCQC;DROZY@RGPP.VMY;108.89189208023599;0;
WGUPUVU;XEOFMPEZ;NSXON@GVVF.EEJ;18.610288420956866;28;
JKANVAC;LPPANNNE;JECHR@VNYH.MFO;157.8897614484528;29;
BNPZPAZ;QTUMFHTD;ASOUZ@DKWB.OKZ;79.04224970378165;3;
PXCNWKB;GJFHUHVG;ALLGX@QYBW.EQZ;1.2434904289476136;21;
FFOKKEE;NOGGOTOJ;NXCQS@PJTH.TIS;73.10891865993509;0;
BHCWHHZ;YQAWVVAV;YMOVW@YEYN.ILW;165.58422515322135;11;
WYIQUQN;TLQKFSRQ;WQVPI@NYWV.QXT;107.06578381959356;8;
OFXAVIE;ERFLAVQV;MFYVP@QPZT.OGA;165.33334293343955;6;
TRGFLKA;RQTDQCNB;UIMVH@ZCBT.LDC;192.2316812702698;23;
CLYGOAM;SBIMAADP;LGMMV@DQIM.JIG;167.8202613423537;22;
FYRJWJJ;ZSBHYMHT;VXEZU@YDZA.IWJ;59.57994945522038;14;
BFUPSZA;RMJXIBKB;WKLRH@HIUM.YVG;86.11310899706244;19;
FMGEEKB;MUKZFXOG;AQLQW@TAAH.FNL;136.6340952558311;22;
ZQDYTAY;UOFQBFKJ;QNRMP@XOIM.WEK;81.7046152368515;17;
AAKPGKG;WABCXKQE;GEFPN@HFTA.TGW;137.50466939276623;3;
OPQUMIM;VRDKKWOV;UZKOO@YCHM.NLG;161.87870831360425;17;
YGFYYKC;KJLXLRDX;POIUA@TNNO.DNQ;16.15415504338585;18;
HEBTFIL;CDMEKSBR;WXLKD@LCIS.GVA;116.96922005770722;13;
HDIBPDA;ZPDYUOFZ;LXUPS@DWXK.SPM;186.5193034254817;25;
PCSDRWV;ZJYVIWLR;PZMKO@BXEO.CIP;130.55036989007405;18;
FNHKPHP;HWAYBVNC;FHQCC@ZFSW.LSA;69.33320027952861;7;
XYJEFYK;QREJFOUK;WVFIO@XBSP.XNF;42.218775940248555;24;
JHIZWRH;SLUJTYVN;GYMUG@CJTC.HRC;46.62589362493337;3;
CQCSRZT;HREXJEQC;JEZWJ@SJHX.FMS;194.0501978900627;24;
RASPISX;FPIENFSY;MIGIN@NHXH.XXF;54.23614285126745;13;
XPMEQRV;YOYQWLSW;UHVSL@IHCX.YHW;34.81298336385611;23;
GRVXHNO;LYRBTHNX;WJMKJ@RMII.JFY;154.6217854581264;24;
FYZUVMZ;MEIDTTXS;YXVID@QREZ.ROL;108.30259253650505;22;
MIFHPUB;FOYYJCCF;MIVRO@HKCL.KWA;173.4244932313893;20;
NNSLFXR;KPNOUTIL;HOEOZ@DLUS.UAZ;1.1970759475891013;6;
SZYPGCD;TCHBSKWR;HWUGK@SNSD.KYD;172.3197932195784;22;
HETRUGE;DPIPNOGL;KSOXB@OQPT.ARR;21.233432997879824;10;
VZJZCFF;KSVELXMS;NMDXY@FNZJ.YYN;143.63527060968747;3;
OTNXGGV;VLWSPOFQ;BDRSG@DCVW.QAP;8.372062205878212;27;
NLMUSQZ;XXQGSMXM;CBEGA@XAVU.FMK;11.475891863624868;0;
DSWCMYK;TXJWWIII;QNHJB@ALJP.ERF;125.13178173631862;20;
KFJAAXY;JYQOZRQI;OSFJY@XQXM.VWU;83.19979383344351;11;
UIWIGUA;NKCKIEQW;OWPBT@YQCH.FXN;150.87036292796722;4;
VMGTTID;PCSXAWCJ;KAABH@YDGZ.TGZ;158.5640587010909;21;
MRADXGU;CHDPRKRZ;LDVWG@TWKF.ETL;6.281601386991568;8;
IEWGTEX;BUXDZZKK;NPEHX@RKFT.CNK;95.3568247792082;8;
XXRYBUX;HKQROKPN;SIBHP@SKPM.KSD;100.4117003167624;27;
QHPUTYO;OIJHWLOM;LNKMH@CBSI.UVD;81.76848177027077;26;
GKPCLSM;AXBQPZST;PZQAE@FMFS.JGM;63.73661614418383;27;
QBSKXHO;JVJGUDPU;HNHBC@WKGY.QDH;192.7177124246089;10;
IFADNHN;UWJTSHRZ;ALJPJ@RMMV.HRW;39.010181242767416;26;
BWARGIK;GQTOONXL;VLXKD@UKIW.UNB;99.9602182621646;26;
YJVHZNF;GGNFOJJJ;MMIYV@KPWE.SBQ;164.18008621898556;10;
KUIQSTU;FYBJWGYY;PYKVI@IYQZ.CUS;96.73543216740376;19;
MKHGWDQ;KPHGNFCH;TRWXC@OHNS.SRB;50.68231632769287;10;
FKYNODI;WFZACCWF;YSJGJ@GVKR.PIL;27.048652843338377;15;
UJKSQWA;UUSRBAWM;XBKFZ@GGJO.TKL;163.9918329196651;26;
BLNLJFH;UCHFNCID;DMPZX@AEIS.FFR;160.79390308007365;1;
BYUEFBU;OHZXQBDF;THKFW@UJMT.OOR;17.819003871445315;21;
TUQTLBA;USNVDOVW;VZRJO@PJVZ.MSH;67.86815014557588;28;
KMKYPCF;BQKHWGJT;ZPALP@CYFK.ZWJ;173.53927440457517;18;
KHOJOIR;YSIHOOJS;WWGMZ@PTET.IJK;81.78725098997752;18;
NYQEBVY;JDTVYPJH;NNWJN@SMGC.LLL;20.598664813406522;15;
YJCUEEL;MWXHRMMB;NXMED@BGJZ.BUT;68.61394755144691;15;
GRKLFNN;FHTNNMDY;TIHNT@VQOG.KOU;23.879495340771207;0;
YKAJXOF;WFSDRGMW;LFHUU@GKTG.NVM;148.67413817533506;23;
WFHRBHW;KPODAJDV;GSPRF@JREM.KVM;9.23798473134045;13;
HCGXZPU;OVQHQKYK;MEOMG@CWCM.PQN;135.65961596776432;23;
FHYTKED;EPWDXVFT;LLHYP@QLDC.MMS;80.00144396209592;2;
UFSPYPG;HXWVKKVX;EEFFT@OAEK.ERV;136.79974904277168;12;
OFGGQNV;GJOYELCR;VGPZS@AISO.KLK;68.30201068873222;23;
NXJTVDR;NMRDNSNG;OMOIX@OOHT.FVV;177.91229801147014;27;
JICUAWQ;LQYPMLAB;JVAXZ@CFGU.IMT;78.53114019057936;1;
GRLHNMM;GCDYHHKF;OGBSV@KAUB.YCR;169.7168860392421;27;
USFLZXF;UAGKCZEA;VBGBG@UYIW.UMQ;70.18781211571005;1;
XHVVNGB;ETTSXSBN;QSWAU@WJBP.VLD;26.558915268778215;24;
KFADDOG;URUFTEVH;MNRCQ@TOCO.LQP;121.21028612882347;16;
LGEOZMU;WFUDELEU;JKDCH@VXLV.DUD;134.92349012260468;1;
WSOAAME;YTJAVGWN;OGKUU@ULXZ.RQE;174.6359375937476;4;
SAZBWAB;JLIAVTLS;WJRNT@WCIJ.DLT;199.92128822924678;16;
OCLKDXP;DYADNQWB;NVGLS@XWIV.ZOR;78.68836474471885;9;
XVFYXGI;JFDILVCB;MJZOK@CMJT.HKI;147.59369363542834;1;
YLSEZMH;DHFGXQEK;YZQVU@RYKP.RCG;151.30634380567523;22;
OADKUPU;GHGCPLLT;DRKYD@NWLY.LEJ;7.658909348841106;12;
ATWEHME;FVULRKDM;JXZLH@CLYH.WLB;134.24035527257521;1;
